,Region,Country,Rep,Location,StationID
1068,Europe,Austria,AUT,Graz,112400
1069,Europe,Austria,AUT,Innsbruck,111200
1070,Europe,Austria,AUT,Linz,110100
1071,Europe,Austria,AUT,Salzburg,111500
1072,Europe,Austria,AUT,Vienna Schwechat,110360
1073,Europe,Belgium,BEL,Brussels,64510
1074,Europe,Belgium,BEL,Oostende,64070
1075,Europe,Belgium,BEL,Saint Hubert,64760
1076,Europe,Bulgaria,BGR,Plovdiv,156250
1077,Europe,Bulgaria,BGR,Sofia,156140
1078,Europe,Bulgaria,BGR,Varna,155520
1079,Europe,Bosnia and Herzegovina,BIH,Banja Luka,132420
1080,Europe,Belarus,BLR,Minsk,268500
1081,Europe,Switzerland,CHE,Geneva,67000
1082,Europe,Cyprus,CYP,Larnaca,176090
1083,Europe,Czech Republic,CZE,Ostrava,117820
1084,Europe,Czech Republic,CZE,Prague,115180
1085,Europe,Germany,DEU,Berlin,103840
1086,Europe,Germany,DEU,Bremen,102240
1087,Europe,Germany,DEU,Dusseldorf,104000
1088,Europe,Germany,DEU,Frankfurt am Main,106370
1089,Europe,Germany,DEU,Hamburg,101470
1090,Europe,Germany,DEU,Koln,105130
1091,Europe,Germany,DEU,Mannheim,107290
1092,Europe,Germany,DEU,Munich,108660
1093,Europe,Germany,DEU,Stuttgart,107380
1094,Europe,Denmark,DNK,Copenhagen,61800
1095,Europe,Spain,ESP,Albacete,82800
1096,Europe,Spain,ESP,Alicante,83600
1097,Europe,Spain,ESP,Almeria,84870
1098,Europe,Spain,ESP,Avila,82100
1099,Europe,Spain,ESP,Badajoz,83300
1100,Europe,Spain,ESP,Barcelona,81810
1101,Europe,Spain,ESP,Bilbao,8250
1102,Europe,Spain,ESP,Burgos,80750
1103,Europe,Spain,ESP,Caceres,82610
1104,Europe,Spain,ESP,Castellon,82860
1105,Europe,Spain,ESP,Ceuta,603200
1106,Europe,Spain,ESP,Cordoba,84100
1107,Europe,Spain,ESP,Cuenca,82310
1108,Europe,Spain,ESP,Gerona,81840
1109,Europe,Spain,ESP,Granada,84190
1110,Europe,Spain,ESP,Guadalajara,82260
1111,Europe,Spain,ESP,Huelva,83830
1112,Europe,Spain,ESP,Huesca,80940
1113,Europe,Spain,ESP,Jaen,84170
1114,Europe,Spain,ESP,La Coruna,80010
1115,Europe,Spain,ESP,Las Palmas,600300
1116,Europe,Spain,ESP,Leon,80550
1117,Europe,Spain,ESP,Lerida,81710
1118,Europe,Spain,ESP,Logrono,80840
1119,Europe,Spain,ESP,Lugo,80080
1120,Europe,Spain,ESP,Madrid,82210
1121,Europe,Spain,ESP,Malaga,84820
1122,Europe,Spain,ESP,Melilla,603380
1123,Europe,Spain,ESP,Murcia,84300
1124,Europe,Spain,ESP,Orense,80480
1125,Europe,Spain,ESP,Oviedo,80150
1126,Europe,Spain,ESP,Palencia,80720
1127,Europe,Spain,ESP,Palma,83060
1128,Europe,Spain,ESP,Pamplona,80850
1129,Europe,Spain,ESP,Pontevedra,80440
1130,Europe,Spain,ESP,Salamanca,82020
1131,Europe,Spain,ESP,San Sebastian,80270
1132,Europe,Spain,ESP,Santander,80230
1133,Europe,Spain,ESP,Segovia,82130
1134,Europe,Spain,ESP,Sevilla,83910
1135,Europe,Spain,ESP,Soria,81480
1136,Europe,Spain,ESP,Tarragona,81760
1137,Europe,Spain,ESP,Tenerife,600200
1138,Europe,Spain,ESP,Teruel,82350
1139,Europe,Spain,ESP,Toledo,82720
1140,Europe,Spain,ESP,Valencia,82840
1141,Europe,Spain,ESP,Valladolid,81410
1142,Europe,Spain,ESP,Vitoria,80800
1143,Europe,Spain,ESP,Zamora,81300
1144,Europe,Spain,ESP,Zaragoza,81600
1145,Europe,Finland,FIN,Helsinki,29740
1146,Europe,Finland,FIN,Tampere,29440
1147,Europe,France,FRA,Bordeaux,75100
1148,Europe,France,FRA,Brest,71100
1149,Europe,France,FRA,Clermont-Ferrand,74600
1150,Europe,France,FRA,Dijon,72800
1151,Europe,France,FRA,Lyon,74810
1152,Europe,France,FRA,Marseille,76500
1153,Europe,France,FRA,Montpellier,76430
1154,Europe,France,FRA,Nancy,71800
1155,Europe,France,FRA,Nantes,72220
1156,Europe,France,FRA,Nice,76900
1157,Europe,France,FRA,Paris Orly,71490
1158,Europe,France,FRA,Strasbourg,71900
1159,Europe,United Kingdom,GBR,Aberdeen Dyce,30910
1160,Europe,United Kingdom,GBR,Aughton,33220
1161,Europe,United Kingdom,GBR,Belfast,39170
1162,Europe,United Kingdom,GBR,Birmingham,35340
1163,Europe,United Kingdom,GBR,Finningley,33600
1164,Europe,United Kingdom,GBR,Hemsby,34960
1165,Europe,United Kingdom,GBR,Jersey Channel Islands,38950
1166,Europe,United Kingdom,GBR,Leuchars,31710
1167,Europe,United Kingdom,GBR,London Gatwick,37760
1168,Europe,United Kingdom,GBR,Oban,31140
1169,Europe,Greece,GRC,Andravida,166820
1170,Europe,Greece,GRC,Athens,167160
1171,Europe,Greece,GRC,Thessaloniki,166220
1172,Europe,Hungary,HUN,Debrecen,128820
1173,Europe,Hungary,HUN,Szombathely,128120
1174,Europe,Ireland,IRL,Belmullet,39760
1175,Europe,Ireland,IRL,Birr,39650
1176,Europe,Ireland,IRL,Clones,39740
1177,Europe,Ireland,IRL,Dublin,39690
1178,Europe,Ireland,IRL,Kilkenny,39600
1179,Europe,Ireland,IRL,Malin,39800
1180,Europe,Ireland,IRL,Valentia Observatory,39530
1181,Europe,Iceland,ISL,Reykjavik,40300
1182,Europe,Israel,ISR,Beer Sheva,401900
1183,Europe,Israel,ISR,Eilat,401990
1184,Europe,Israel,ISR,Jerusalem-Atarot AP,401840
1185,Europe,Israel,ISR,Tel Aviv-Bet Dagan,401790
1186,Europe,Italy,ITA,Alghero,165200
1187,Europe,Italy,ITA,Ancona-Falconara,161910
1188,Europe,Italy,ITA,Aviano,160370
1189,Europe,Italy,ITA,Bari-Palese Macchie,162700
1190,Europe,Italy,ITA,Bergamo-Orio al Serio,160760
1191,Europe,Italy,ITA,Bologna-Borgo Panigale,161400
1192,Europe,Italy,ITA,Bolzano,160200
1193,Europe,Italy,ITA,Bonifati,163370
1194,Europe,Italy,ITA,Brescia-Ghedi,160880
1195,Europe,Italy,ITA,Brindisi,163200
1196,Europe,Italy,ITA,Cagliari-Elmas,165600
1197,Europe,Italy,ITA,Campobasso,162520
1198,Europe,Italy,ITA,Capo Bellavista,165500
1199,Europe,Italy,ITA,Capo Palinuro,163100
1200,Europe,Italy,ITA,Catania-Fontanarossa,164600
1201,Europe,Italy,ITA,Catania-Sigonella,164590
1202,Europe,Italy,ITA,Cozzo Spadaro,164800
1203,Europe,Italy,ITA,Crotone,163500
1204,Europe,Italy,ITA,Enna,164500
1205,Europe,Italy,ITA,Firenze-Peretola,161700
1206,Europe,Italy,ITA,Foggia,162610
1207,Europe,Italy,ITA,Gela,164530
1208,Europe,Italy,ITA,Genova-Sestri,161200
1209,Europe,Italy,ITA,Gioia del Colle,163120
1210,Europe,Italy,ITA,Grosseto,162060
1211,Europe,Italy,ITA,Lecce,163320
1212,Europe,Italy,ITA,Marina di,Ravenna
1213,Europe,Italy,ITA,Messina,164200
1214,Europe,Italy,ITA,Milan,160660
1215,Europe,Italy,ITA,Milano-Linate,160800
1216,Europe,Italy,ITA,Monte Cimone,161340
1217,Europe,Italy,ITA,Monte Terminillo,162190
1218,Europe,Italy,ITA,Naples,162890
1219,Europe,Italy,ITA,Novara-Cameri,160640
1220,Europe,Italy,ITA,Olbia-Costa Smeralda,165310
1221,Europe,Italy,ITA,Paganella,160220
1222,Europe,Italy,ITA,Palermo-Boccadifalco,164000
1223,Europe,Italy,ITA,Palermo-Punta Raisi,164050
1224,Europe,Italy,ITA,Parma,161300
1225,Europe,Italy,ITA,Patelleria,164700
1226,Europe,Italy,ITA,Perugia,161810
1227,Europe,Italy,ITA,Pescara,162300
1228,Europe,Italy,ITA,Piacenza,160840
1229,Europe,Italy,ITA,,Pianosa
1230,Europe,Italy,ITA,Pisa-S Gusto,161580
1231,Europe,Italy,ITA,Ponza,162800
1232,Europe,Italy,ITA,Potenza,163000
1233,Europe,Italy,ITA,Pratica di Mare,162450
1234,Europe,Italy,ITA,Rimini,161490
1235,Europe,Italy,ITA,Roma-Ciampino,162390
1236,Europe,Italy,ITA,Roma-Fiumicino,162420
1237,Europe,Italy,ITA,S Maria di Leuca,163600
1238,Europe,Italy,ITA,San Remo,161530
1239,Europe,Italy,ITA,Taranto,163250
1240,Europe,Italy,ITA,Tarvisio,160400
1241,Europe,Italy,ITA,Torino-Caselle,160590
1242,Europe,Italy,ITA,Trapani-Birgi,164290
1243,Europe,Italy,ITA,Treviso-Istrana,160980
1244,Europe,Italy,ITA,Treviso-S Angelo,160990
1245,Europe,Italy,ITA,Trieste,161100
1246,Europe,Italy,ITA,Udine-Campoformido,160440
1247,Europe,Italy,ITA,Venezia-Tessera,161050
1248,Europe,Italy,ITA,Verona-Villafranca,160900
1249,Europe,Italy,ITA,Vicenza,160940
1250,Europe,Lithuania,LTU,Kaunas,266290
1251,Europe,Netherlands,NLD,Amsterdam,62400
1252,Europe,Netherlands,NLD,Beek,63800
1253,Europe,Netherlands,NLD,Groningen,62800
1254,Europe,Norway,NOR,Bergen,13110
1255,Europe,Norway,NOR,Oslo Fornebu,14880
1256,Europe,Poland,POL,Bialystok,122950
1257,Europe,Poland,POL,Bielsko Biala,126000
1258,Europe,Poland,POL,Bydgoszcz,122400
1259,Europe,Poland,POL,Chojnice,122350
1260,Europe,Poland,POL,Czestochowa,125500
1261,Europe,Poland,POL,Elblag,121600
1262,Europe,Poland,POL,Gdansk Port Polnocny,121400
1263,Europe,Poland,POL,Gorzow Wlkp,123000
1264,Europe,Poland,POL,Hel,121350
1265,Europe,Poland,POL,Jelenia Gora,125000
1266,Europe,Poland,POL,Kalisz,124350
1267,Europe,Poland,POL,Kasprowy Wierch,126500
1268,Europe,Poland,POL,Katowice,125600
1269,Europe,Poland,POL,Ketrzyn,121850
1270,Europe,Poland,POL,Kielce,125700
1271,Europe,Poland,POL,Klodzko,125200
1272,Europe,Poland,POL,Kolo,123450
1273,Europe,Poland,POL,Kolobrzeg,121000
1274,Europe,Poland,POL,Koszalin,121050
1275,Europe,Poland,POL,Krakow,125660
1276,Europe,Poland,POL,Krosno,126700
1277,Europe,Poland,POL,Leba,121200
1278,Europe,Poland,POL,Lebork,121250
1279,Europe,Poland,POL,Legnica,124150
1280,Europe,Poland,POL,Lesko,126900
1281,Europe,Poland,POL,Leszno,124180
1282,Europe,Poland,POL,Lodz,124650
1283,Europe,Poland,POL,Lublin Radawiec,124950
1284,Europe,Poland,POL,Mikolajki,122800
1285,Europe,Poland,POL,Mlawa,122700
1286,Europe,Poland,POL,Nowy Sacz,126600
1287,Europe,Poland,POL,Olsztyn,122720
1288,Europe,Poland,POL,Opole,125300
1289,Europe,Poland,POL,Ostroleka,122850
1290,Europe,Poland,POL,Pila,122300
1291,Europe,Poland,POL,Plock,123600
1292,Europe,Poland,POL,Poznan,123300
1293,Europe,Poland,POL,Przemysl,126950
1294,Europe,Poland,POL,Raciborz,125400
1295,Europe,Poland,POL,Resko,122100
1296,Europe,Poland,POL,Rzeszow Jasionka,125800
1297,Europe,Poland,POL,Sandomierz,125850
1298,Europe,Poland,POL,Siedlce,123850
1299,Europe,Poland,POL,Slubice,123100
1300,Europe,Poland,POL,Sniezka,125100
1301,Europe,Poland,POL,Sulejow,124690
1302,Europe,Poland,POL,Suwalki,121950
1303,Europe,Poland,POL,Swinoujscie,122000
1304,Europe,Poland,POL,Szczecin,122050
1305,Europe,Poland,POL,Szczecinek,122150
1306,Europe,Poland,POL,Tarnow,125750
1307,Europe,Poland,POL,Terespol,123990
1308,Europe,Poland,POL,Torun,122500
1309,Europe,Poland,POL,Ustka,121150
1310,Europe,Poland,POL,Warsaw,123750
1311,Europe,Poland,POL,Wielun,124550
1312,Europe,Poland,POL,Wlodawa,124970
1313,Europe,Poland,POL,Wroclaw,124240
1314,Europe,Poland,POL,Zakopane,126250
1315,Europe,Poland,POL,Zamosc,125950
1316,Europe,Poland,POL,Zielona Gora,124000
1317,Europe,Portugal,PRT,Braganca,85750
1318,Europe,Portugal,PRT,Coimbra,85490
1319,Europe,Portugal,PRT,Evora,85570
1320,Europe,Portugal,PRT,Faro,85540
1321,Europe,Portugal,PRT,Funchal Madeira-Islands,85210
1322,Europe,Portugal,PRT,Lajes,85090
1323,Europe,Portugal,PRT,Lisboa,85360
1324,Europe,Portugal,PRT,Porto,85450
1325,Europe,Romania,ROU,Bucharest,154200
1326,Europe,Romania,ROU,Cluj-Napoca,151200
1327,Europe,Romania,ROU,Constanta,154800
1328,Europe,Romania,ROU,Craiova,154500
1329,Europe,Romania,ROU,Galati,153100
1330,Europe,Romania,ROU,Timisoara,152470
1331,Europe,Russia,RUS,Arkhangelsk,225500
1332,Europe,Russia,RUS,Moscow,276120
1333,Europe,Russia,RUS,Saint-Petersburg,260630
1334,Europe,Russia,RUS,Samara,289000
1335,Europe,Serbia,SRB,Belgrade,132720
1336,Europe,Serbia,SRB,Podgorica,134620
1337,Europe,Slovakia,SVK,Bratislava,118160
1338,Europe,Slovakia,SVK,Kosice,119680
1339,Europe,Slovenia,SVN,Ljubljana,130140
1340,Europe,Sweden,SWE,Goteborg Landvetter,25260
1341,Europe,Sweden,SWE,Karlstad,24180
1342,Europe,Sweden,SWE,Kiruna,20440
1343,Europe,Sweden,SWE,Ostersund Froson,22260
1344,Europe,Sweden,SWE,Stockholm Arlanda,24600
1345,Europe,Syria,SYR,Damascus,400800
1346,Europe,Turkey,TUR,Ankara,171280
1347,Europe,Turkey,TUR,Istanbul,170600
1348,Europe,Turkey,TUR,Izmir,172180
1349,Europe,Ukraine,UKR,Kiev,333450
1350,Europe,Ukraine,UKR,Odessa,338370
1351,North and Central America,United States,USA,AK / Ambler,701718
1352,North and Central America,United States,USA,AK / Adak NAS,704540
1353,North and Central America,United States,USA,AK / Anaktuvuk Pass,701625
1354,North and Central America,United States,USA,AK / Anchorage-Elmendorf AFB,702720
1355,North and Central America,United States,USA,AK / Anchorage-Lake Hood Seaplane Base,702725
1356,North and Central America,United States,USA,AK / Anchorage-Merrill Field,702735
1357,North and Central America,United States,USA,AK / Anchorage,702730
1358,North and Central America,United States,USA,AK / Aniak AP,702320
1359,North and Central America,United States,USA,AK / Annette,703980
1360,North and Central America,United States,USA,AK / Anvik,702075
1361,North and Central America,United States,USA,AK / Barrow-W Post-W Rogers AP,700260
1362,North and Central America,United States,USA,AK / Bethel,702190
1363,North and Central America,United States,USA,AK / Bettles,701740
1364,North and Central America,United States,USA,AK / Big Delta-Allen AAF,702670
1365,North and Central America,United States,USA,AK / Big River Lake,702986
1366,North and Central America,United States,USA,AK / Birchwood,702746
1367,North and Central America,United States,USA,AK / Chulitna,702606
1368,North and Central America,United States,USA,AK / Cold Bay,703160
1369,North and Central America,United States,USA,AK / Cordova,702960
1370,North and Central America,United States,USA,AK / Deadhorse,700637
1371,North and Central America,United States,USA,AK / Dillingham AWOS,703210
1372,North and Central America,United States,USA,AK / Eielson AFB,702650
1373,North and Central America,United States,USA,AK / Emmonak,702084
1374,North and Central America,United States,USA,AK / Fairbanks,702610
1375,North and Central America,United States,USA,AK / Fort Yukon,701940
1376,North and Central America,United States,USA,AK / Gambell,702040
1377,North and Central America,United States,USA,AK / Gulkana,702710
1378,North and Central America,United States,USA,AK / Gustavus,703670
1379,North and Central America,United States,USA,AK / Hayes River,702495
1380,North and Central America,United States,USA,AK / Healy River AP,702647
1381,North and Central America,United States,USA,AK / Homer AP,703410
1382,North and Central America,United States,USA,AK / Hoonah,702607
1383,North and Central America,United States,USA,AK / Hooper Bay,702186
1384,North and Central America,United States,USA,AK / Huslia,702225
1385,North and Central America,United States,USA,AK / Hydaburg Seaplane Base,703884
1386,North and Central America,United States,USA,AK / Iliamna AP,703400
1387,North and Central America,United States,USA,AK / Juneau Intl AP,703810
1388,North and Central America,United States,USA,AK / Kake Seaplane Base,703855
1389,North and Central America,United States,USA,AK / Kenai Muni AP,702590
1390,North and Central America,United States,USA,AK / Ketchikan Intl AP,703950
1391,North and Central America,United States,USA,AK / King Salmon,703260
1392,North and Central America,United States,USA,AK / Kodiak,703500
1393,North and Central America,United States,USA,AK / Kotzebue-Ralph Wein Mem AP,701330
1394,North and Central America,United States,USA,AK / McGrath,702310
1395,North and Central America,United States,USA,AK / Mekoryuk,702185
1396,North and Central America,United States,USA,AK / Middleton Island,703430
1397,North and Central America,United States,USA,AK / Minchumina,702460
1398,North and Central America,United States,USA,AK / Nenana Muni AP,702600
1399,North and Central America,United States,USA,AK / Nome,702000
1400,North and Central America,United States,USA,AK / Northway AP,702910
1401,North and Central America,United States,USA,AK / Palmer Muni AP,702740
1402,North and Central America,United States,USA,AK / Petersburg,703860
1403,North and Central America,United States,USA,AK / Point Hope AWOS,701043
1404,North and Central America,United States,USA,AK / Port Heiden,703330
1405,North and Central America,United States,USA,AK / Saint Marys AWOS,702005
1406,North and Central America,United States,USA,AK / Sand Point,703165
1407,North and Central America,United States,USA,AK / Savoonga,702035
1408,North and Central America,United States,USA,AK / Selawik,700197
1409,North and Central America,United States,USA,AK / Seward,702770
1410,North and Central America,United States,USA,AK / Shemya AFB,704140
1411,North and Central America,United States,USA,AK / Shishmaref AWOS,701195
1412,North and Central America,United States,USA,AK / Sitka-Japonski Island AP,703710
1413,North and Central America,United States,USA,AK / Skagway AP,703620
1414,North and Central America,United States,USA,AK / Sleetmute,703407
1415,North and Central America,United States,USA,AK / Soldotna,702595
1416,North and Central America,United States,USA,AK / St Paul Island,703080
1417,North and Central America,United States,USA,AK / Summit,702640
1418,North and Central America,United States,USA,AK / Talkeetna,702510
1419,North and Central America,United States,USA,AK / Tanana-Ralph Calhoun AP,701780
1420,North and Central America,United States,USA,AK / Togiak Village AWOS,703606
1421,North and Central America,United States,USA,AK / Unalakleet Field,702070
1422,North and Central America,United States,USA,AK / Unalaska-Dutch Harbor Field,704890
1423,North and Central America,United States,USA,AK / Valdez-Pioneer Field,702756
1424,North and Central America,United States,USA,AK / Valdez,702750
1425,North and Central America,United States,USA,AK / Whittier,702757
1426,North and Central America,United States,USA,AK / Wrangell,703870
1427,North and Central America,United States,USA,AK / Yakutat,703610
1428,North and Central America,United States,USA,AL / Anniston Metro AP,722287
1429,North and Central America,United States,USA,AL / Auburn-Opelika AP,722284
1430,North and Central America,United States,USA,AL / Birmingham,722280
1431,North and Central America,United States,USA,AL / Dothan Muni AP,722268
1432,North and Central America,United States,USA,AL / Fort Rucker-Cairns Field,722269
1433,North and Central America,United States,USA,AL / Gadsen Muni AWOS,722285
1434,North and Central America,United States,USA,AL / Huntsville,723230
1435,North and Central America,United States,USA,AL / Maxwell AFB,722265
1436,North and Central America,United States,USA,AL / Mobile-Downtown AP,722235
1437,North and Central America,United States,USA,AL / Mobile-Rgnl AP,722230
1438,North and Central America,United States,USA,AL / Montgomery-Dannelly Field,722260
1439,North and Central America,United States,USA,AL / Muscle Shoals Rgnl AP,723235
1440,North and Central America,United States,USA,AL / Troy Air Field,722267
1441,North and Central America,United States,USA,AL / Tuscaloosa Muni AP,722286
1442,North and Central America,United States,USA,AR / Batesville AWOS,723448
1443,North and Central America,United States,USA,AR / Bentonville AWOS,723444
1444,North and Central America,United States,USA,AR / El Dorado-Goodwin Field,723419
1445,North and Central America,United States,USA,AR / Fayetteville-Drake Field,723445
1446,North and Central America,United States,USA,AR / Flippin AWOS,723447
1447,North and Central America,United States,USA,AR / Fort Smith,723440
1448,North and Central America,United States,USA,AR / Harrison AP,723446
1449,North and Central America,United States,USA,AR / Hot Springs Mem AP,723415
1450,North and Central America,United States,USA,AR / Jonesboro Muni AP,723407
1451,North and Central America,United States,USA,AR / Little Rock-Adams Field,723403
1452,North and Central America,United States,USA,AR / Little Rock,723405
1453,North and Central America,United States,USA,AR / Pine Bluff AP,723417
1454,North and Central America,United States,USA,AR / Rogers AWOS,723449
1455,North and Central America,United States,USA,AR / Siloam Spring AWOS,723443
1456,North and Central America,United States,USA,AR / Springdale Muni AP,723434
1457,North and Central America,United States,USA,AR / Stuttgart AWOS,723416
1458,North and Central America,United States,USA,AR / Texarkana-Webb Field,723418
1459,North and Central America,United States,USA,AR / Walnut Ridge AWOS,723406
1460,North and Central America,United States,USA,AZ / Casa Grande AWOS,722748
1461,North and Central America,United States,USA,AZ / Davis-Monthan AFB,722745
1462,North and Central America,United States,USA,AZ / Douglas-Bisbee Douglas Intl AP,722735
1463,North and Central America,United States,USA,AZ / Flagstaff-Pulliam AP,723755
1464,North and Central America,United States,USA,AZ / Grand Canyon National Park AP,723783
1465,North and Central America,United States,USA,AZ / Kingman AWOS,723700
1466,North and Central America,United States,USA,AZ / Luke AFB,722785
1467,North and Central America,United States,USA,AZ / Page Muni AWOS,723710
1468,North and Central America,United States,USA,AZ / Phoenix-Deer Valley AP,722784
1469,North and Central America,United States,USA,AZ / Phoenix-Sky Harbor Intl AP,722780
1470,North and Central America,United States,USA,AZ / Prescott-Love Field,723723
1471,North and Central America,United States,USA,AZ / Safford AWOS,722747
1472,North and Central America,United States,USA,AZ / Scottsdale Muni AP,722789
1473,North and Central America,United States,USA,AZ / Show Low Muni AP,723747
1474,North and Central America,United States,USA,AZ / Tucson,722740
1475,North and Central America,United States,USA,AZ / Winslow Muni AP,723740
1476,North and Central America,United States,USA,AZ / Yuma Intl AP,722800
1477,North and Central America,United States,USA,AZ / Yuma MCAS,699604
1478,North and Central America,United States,USA,CA / Alturas,725958
1479,North and Central America,United States,USA,CA / Arcata,725945
1480,North and Central America,United States,USA,CA / Bakersfield-Meadows Field,723840
1481,North and Central America,United States,USA,CA / Barstow-Daggett,723815
1482,North and Central America,United States,USA,CA / Beale AFB,724837
1483,North and Central America,United States,USA,CA / Bishop AP,724800
1484,North and Central America,United States,USA,CA / Blue Canyon AP,725845
1485,North and Central America,United States,USA,CA / Blythe-Riverside County AP,747188
1486,North and Central America,United States,USA,CA / Burbank-Glendale-Passadena Bob Hope AP,722880
1487,North and Central America,United States,USA,CA / Camarillo AWOS,723926
1488,North and Central America,United States,USA,CA / Camp Pendleton MCAS,722926
1489,North and Central America,United States,USA,CA / Carlsbad,722927
1490,North and Central America,United States,USA,CA / China Lake NAF,746120
1491,North and Central America,United States,USA,CA / Chino AP,722899
1492,North and Central America,United States,USA,CA / Chula Vista-Brown Field Muni AP,722904
1493,North and Central America,United States,USA,CA / Concord-Buchanan Field,724936
1494,North and Central America,United States,USA,CA / Crescent City-Jack McNamara Field,725946
1495,North and Central America,United States,USA,CA / Edwards AFB,723810
1496,North and Central America,United States,USA,CA / El Toro MCAS,690140
1497,North and Central America,United States,USA,CA / Fairfield-Travis AFB,745160
1498,North and Central America,United States,USA,CA / Fresno,723890
1499,North and Central America,United States,USA,CA / Fullerton Muni AP,722976
1500,North and Central America,United States,USA,CA / Hawthorne-Jack Northrop Field,722956
1501,North and Central America,United States,USA,CA / Hayward Air Terminal,724935
1502,North and Central America,United States,USA,CA / Imperial County AP,747185
1503,North and Central America,United States,USA,CA / Lancaster-Gen Wm Fox Field,723816
1504,North and Central America,United States,USA,CA / Lemoore NAS,747020
1505,North and Central America,United States,USA,CA / Livermore Muni AP,724927
1506,North and Central America,United States,USA,CA / Lompoc AWOS,722895
1507,North and Central America,United States,USA,CA / Long Beach-Daugherty Field,722970
1508,North and Central America,United States,USA,CA / Los Angeles,722950
1509,North and Central America,United States,USA,CA / March AFB,722860
1510,North and Central America,United States,USA,CA / Merced-Macready Field,724815
1511,North and Central America,United States,USA,CA / Modesto Muni AP,724926
1512,North and Central America,United States,USA,CA / Montague-Siskiyou County AP,725955
1513,North and Central America,United States,USA,CA / Monterey NAF,724915
1514,North and Central America,United States,USA,CA / Mount Shasta,725957
1515,North and Central America,United States,USA,CA / Mountain View-Moffett Field NAS,745090
1516,North and Central America,United States,USA,CA / Napa County AP,724955
1517,North and Central America,United States,USA,CA / Needles AP,723805
1518,North and Central America,United States,USA,CA / Oakland Intl AP,724930
1519,North and Central America,United States,USA,CA / Oxnard AP,723927
1520,North and Central America,United States,USA,CA / Palm Springs-Thermal AP,747187
1521,North and Central America,United States,USA,CA / Palm Springs Intl AP,722868
1522,North and Central America,United States,USA,CA / Palmdale AP,723820
1523,North and Central America,United States,USA,CA / Paso Robles Muni AP,723965
1524,North and Central America,United States,USA,CA / Point Mugu NAS,723910
1525,North and Central America,United States,USA,CA / Porterville AWOS,723895
1526,North and Central America,United States,USA,CA / Red Bluff Muni AP,725910
1527,North and Central America,United States,USA,CA / Redding Muni AP,725920
1528,North and Central America,United States,USA,CA / Riverside Muni AP,722869
1529,North and Central America,United States,USA,CA / Sacramento,724835
1530,North and Central America,United States,USA,CA / Sacramento Exec AP,724830
1531,North and Central America,United States,USA,CA / Sacramento Metro AP,724839
1532,North and Central America,United States,USA,CA / Salinas Muni AP,724917
1533,North and Central America,United States,USA,CA / San Diego-Lindbergh Field,722900
1534,North and Central America,United States,USA,CA / San Diego-Miramar NAS,722930
1535,North and Central America,United States,USA,CA / San Diego-Montgomery Field,722903
1536,North and Central America,United States,USA,CA / San Diego-North Island NAS,722906
1537,North and Central America,United States,USA,CA / San Francisco,724940
1538,North and Central America,United States,USA,CA / San Jose Intl AP,724945
1539,North and Central America,United States,USA,CA / San Luis Obispo AP,722897
1540,North and Central America,United States,USA,CA / Sandberg,723830
1541,North and Central America,United States,USA,CA / Santa Ana-John Wayne AP,722977
1542,North and Central America,United States,USA,CA / Santa Barbara Muni AP,723925
1543,North and Central America,United States,USA,CA / Santa Maria,723940
1544,North and Central America,United States,USA,CA / Santa Monica Muni AP,722885
1545,North and Central America,United States,USA,CA / Santa Rosa AWOS,724957
1546,North and Central America,United States,USA,CA / South Lake Tahoe-Lake Tahoe AP,725847
1547,North and Central America,United States,USA,CA / Stockton Metro AP,724920
1548,North and Central America,United States,USA,CA / Truckee Tahoe AP,725846
1549,North and Central America,United States,USA,CA / Twentynine Palms,690150
1550,North and Central America,United States,USA,CA / Ukiah Muni AP,725905
1551,North and Central America,United States,USA,CA / Van Nuys AP,722886
1552,North and Central America,United States,USA,CA / Visalia Muni AWOS,723896
1553,North and Central America,United States,USA,CA / Yuba County AP,724838
1554,North and Central America,United States,USA,CO / Akron-Washington County AP,724698
1555,North and Central America,United States,USA,CO / Alamosa,724620
1556,North and Central America,United States,USA,CO / Aspen-Pitkin County-Sardy Field,724676
1557,North and Central America,United States,USA,CO / Aurora-Buckley Field ANGB,724695
1558,North and Central America,United States,USA,CO / Boulder-Broomfield-Jefferson County AP,724699
1559,North and Central America,United States,USA,CO / Colorado Springs-Peterson Field,724660
1560,North and Central America,United States,USA,CO / Cortez-Montezuma County AP,724767
1561,North and Central America,United States,USA,CO / Craig Moffat AP,725700
1562,North and Central America,United States,USA,CO / Denver-Stapleton,724690
1563,North and Central America,United States,USA,CO / Denver Intl AP,725650
1564,North and Central America,United States,USA,CO / Durango-La Plata County AP,724625
1565,North and Central America,United States,USA,CO / Eagle,724675
1566,North and Central America,United States,USA,CO / Fort Collins AWOS,724769
1567,North and Central America,United States,USA,CO / Golden-NREL,724666
1568,North and Central America,United States,USA,CO / Grand Junction-Walker Field,724760
1569,North and Central America,United States,USA,CO / Greeley-Weld County AWOS,724768
1570,North and Central America,United States,USA,CO / Gunnison County AWOS,724677
1571,North and Central America,United States,USA,CO / Hayden-Yampa AWOS,725715
1572,North and Central America,United States,USA,CO / La Junta Muni AP,724635
1573,North and Central America,United States,USA,CO / Lamar Muni AP,724636
1574,North and Central America,United States,USA,CO / Leadville-Lake County AP,724673
1575,North and Central America,United States,USA,CO / Limon Muni AP,724665
